Timestamp,Sample_Time,CH1,CH3
623705007,9716042,578,544
623716859,9727894,573,551
623728711,9739746,567,551
623740618,9751653,569,554
623752451,9763486,577,548
623764284,9775319,570,545
623776210,9787245,569,541
623788154,9799189,573,542
623800061,9811096,571,534
623811931,9822966,570,542
623823783,9834818,558,548
623835635,9846670,569,540
623847523,9858558,566,545
623859468,9870503,568,536
623871301,9882336,559,536
623883153,9894188,570,544
623895060,9906095,565,540
623906856,9917891,570,544
623918726,9929761,571,550
623930559,9941594,584,554
623942466,9953501,574,552
623954281,9965316,574,544
623966188,9977223,566,553
623978040,9989075,574,543
623989891,10000926,571,543
624001780,10012815,570,533
624013687,10024722,566,538
624025502,10036537,561,546
624037354,10048389,558,551
624049187,10060222,563,544
624061131,10072166,572,547
624072964,10083999,569,556
624084816,10095851,573,547
624096667,10107702,565,555
624108501,10119536,568,533
624120315,10131350,570,551
624132222,10143257,578,549
624144074,10155109,566,546
624155907,10166942,571,551
624167777,10178812,570,548
624179592,10190627,573,553
624191499,10202534,569,534
624203332,10214367,572,551
624215221,10226256,563,532
624227036,10238071,556,536
624238961,10249996,568,551
624250813,10261848,554,542
624262739,10273774,566,541
624274553,10285588,564,529
624286424,10297459,563,544
624298331,10309366,563,541
624310201,10321236,566,552
624322090,10333125,569,549
624333923,10344958,569,554
624345849,10356884,571,550
624357756,10368791,564,562
624369644,10380679,576,545
624381533,10392568,561,544
624393366,10404401,567,547
624405218,10416253,567,540
624417125,10428160,565,542
624428958,10439993,571,554
624440810,10451845,581,556
624452643,10463678,564,550
624464532,10475567,563,547
624476383,10487418,558,539
624488217,10499252,566,537
624500142,10511177,573,544
624511975,10523010,573,542
624523827,10534862,569,539
624535660,10546695,567,549
624547549,10558584,573,543
624559382,10570417,578,540
624571289,10582324,565,546
624583141,10594176,576,550
624595048,10606083,573,547
624606881,10617916,571,557
624618770,10629805,565,549
624630622,10641657,563,551
624642566,10653601,556,537
624654473,10665508,558,547
624666343,10677378,560,529
624678176,10689211,563,536
624689991,10701026,575,545
624701806,10712841,564,545
624713713,10724748,576,536
624725564,10736599,575,544
624737490,10748525,574,547
624749379,10760414,572,557
624761193,10772228,564,554
624773045,10784080,565,559
624784952,10795987,575,541
624796804,10807839,574,555
624808730,10819765,569,549
624820618,10831653,560,535
624832433,10843468,572,536
624844303,10855338,561,550
624856118,10867153,567,539
624868025,10879060,568,543
624879877,10890912,561,542
624891765,10902800,565,547
624903580,10914615,573,557
624915469,10926504,568,556
624927320,10938355,577,533
624939209,10950244,573,539
624951042,10962077,574,553
624962931,10973966,572,558
624974764,10985799,580,552
624986690,10997725,581,546
624998504,11009539,567,551
625010412,11021447,560,556
625022245,11033280,555,543
625034096,11045131,557,542
625045985,11057020,562,525
625057948,11068983,553,544
625069781,11080816,564,539
625081614,11092649,560,538
625093521,11104556,567,538
625105373,11116408,564,551
625117262,11128297,570,554
625129095,11140130,567,555
625140928,11151963,562,554
625152761,11163796,571,547
625164631,11175666,573,556
625176446,11187481,571,542
625188334,11199369,569,545
625200168,11211203,569,549
625212019,11223054,580,559
625223908,11234943,564,551
625235741,11246776,560,547
625247611,11258646,570,545
625259463,11270498,563,543
625271333,11282368,579,542
625283185,11294220,566,544
625295073,11306108,565,554
625306888,11317923,566,542
625318795,11329830,580,553
625330647,11341682,567,543
625342554,11353589,577,549
625354387,11365422,568,549
625366294,11377329,577,541
625378128,11389163,572,545
625390035,11401070,567,551
625401886,11412921,567,543
625413775,11424810,574,554
625425608,11436643,559,539
625437516,11448551,567,545
625449349,11460384,568,545
625461237,11472272,572,546
625473070,11484105,567,547
625484904,11495939,564,550
625496755,11507790,569,540
625508662,11519697,561,537
625520514,11531549,562,545
625532366,11543401,571,547
625544273,11555308,557,542
625556125,11567160,566,551
625568032,11579067,576,551
625579865,11590900,572,544
625591754,11602789,563,536
625603605,11614640,578,549
625615457,11626492,573,546
625627327,11638362,573,548
625639197,11650232,564,548
625651049,11662084,571,553
625662956,11673991,570,549
625674826,11685861,570,544
625686715,11697750,572,550
625698567,11709602,570,539
625710437,11721472,573,548
625722344,11733379,571,550
625734251,11745286,573,556
625746122,11757157,572,560
625758084,11769119,562,551
625769991,11781026,575,547
625781843,11792878,569,548
625793695,11804730,565,543
625805565,11816600,562,530
625817380,11828415,569,540
625829213,11840248,565,548
625841009,11852044,568,546
625852842,11863877,565,538
625864712,11875747,569,545
625876545,11887580,572,545
625888397,11899432,563,547
625900286,11911321,572,536
625912119,11923154,559,541
625924007,11935042,573,551
625935878,11946913,566,544
625947711,11958746,571,542
625964988,11976023,569,539
625977618,11988653,581,558
625989673,12000708,559,549
626001580,12012615,564,552
626013469,12024504,567,562
626025376,12036411,568,548
626037357,12048392,574,548
626049376,12060411,568,543
626061301,12072336,570,552
626073190,12084225,571,551
626085116,12096151,569,541
626097005,12108040,569,546
626108838,12119873,569,542
626120708,12131743,570,544
626132597,12143632,573,545
626144504,12155539,574,543
626156355,12167390,577,537
626168281,12179316,557,539
626180207,12191242,572,556
626192040,12203075,569,546
626203966,12215001,574,537
626215891,12226926,579,555
626227743,12238778,567,546
626239669,12250704,567,552
626251502,12262537,562,535
626263446,12274481,560,546
626275279,12286314,569,539
626287205,12298240,564,545
626299094,12310129,552,549
626311020,12322055,567,549
626322871,12333906,569,539
626334760,12345795,580,542
626346612,12357647,571,555
626358463,12369498,578,551
626370352,12381387,575,549
626382222,12393257,576,540
626394111,12405146,560,553
626406018,12417053,570,552
626417870,12428905,568,539
626429777,12440812,572,551
626441628,12452663,562,538
626453499,12464534,562,535
626465369,12476404,571,542
626477257,12488292,568,542
626489128,12500163,564,542
626501053,12512088,566,549
626512942,12523977,571,542
626524831,12535866,570,551
626536719,12547754,574,550
626548627,12559662,578,545
626560460,12571495,570,551
626572386,12583421,566,544
626584219,12595254,572,560
626596089,12607124,570,542
626607959,12618994,555,549
626619829,12630864,561,546
626631699,12642734,570,535
626643570,12654605,562,536
626655440,12666475,569,535
626667328,12678363,571,542
626679254,12690289,573,548
626691106,12702141,569,546
626703050,12714085,559,548
626714920,12725955,572,543
626726772,12737807,571,548
626738623,12749658,569,539
626750531,12761566,566,554
626762419,12773454,570,560
626774345,12785380,571,546
626786160,12797195,567,547
626798085,12809120,567,530
626809974,12821009,572,546
626821863,12832898,572,551
626833770,12844805,575,544
626845640,12856675,567,549
626857584,12868619,569,538
626869436,12880471,557,539
626881362,12892397,566,541
626893214,12904249,576,550
626905139,12916174,569,545
626917009,12928044,566,544
626928880,12939915,564,553
626940750,12951785,564,546
626952601,12963636,568,551
626964472,12975507,567,544
626976305,12987340,564,548
626988249,12999284,574,545
627000156,13011191,570,543
627012045,13023080,567,533
627023971,13035006,571,544
627035878,13046913,569,541
627047748,13058783,571,538
627059692,13070727,560,544
627071544,13082579,565,544
627083507,13094542,571,551
627095340,13106375,564,535
627107228,13118263,567,549
627119136,13130171,560,545
627131061,13142096,562,546
627142895,13153930,562,546
627154802,13165837,575,547
627166635,13177670,577,545
627178524,13189559,575,546
627190375,13201410,571,532
627202282,13213317,566,538
627214171,13225206,574,536
627226041,13237076,561,543
627237986,13249021,564,531
627249856,13260891,573,549
627261763,13272798,571,549
627273596,13284631,570,539
627285411,13296446,564,553
627297336,13308371,585,544
627309170,13320205,578,559
627321095,13332130,570,540
627332910,13343945,582,541
627344743,13355778,567,553
627356706,13367741,572,564
627368576,13379611,569,540
627380465,13391500,568,539
627392390,13403425,558,549
627404316,13415351,560,550
627416168,13427203,556,537
627428075,13439110,551,556
627439908,13450943,562,544
627451815,13462850,570,538
627463685,13474720,560,542
627475574,13486609,560,553
627487426,13498461,573,540
627499240,13510275,570,548
627511148,13522183,575,549
627523055,13534090,564,532
627534907,13545942,573,542
627546777,13557812,566,538
627558628,13569663,578,541
627570517,13581552,570,544
627582461,13593496,568,548
627594313,13605348,565,544
627606239,13617274,567,544
627618072,13629107,570,536
627629979,13641014,561,538
627641886,13652921,563,541
627653830,13664865,564,545
627665719,13676754,566,533
627677645,13688680,567,539
627689571,13700606,559,532
627701404,13712439,575,546
627713329,13724364,574,553
627725163,13736198,578,552
627737125,13748160,570,551
627748977,13760012,568,552
627760847,13771882,564,536
627772773,13783808,561,548
627784588,13795623,566,540
627796513,13807548,566,550
627808420,13819455,566,538
627820309,13831344,573,546
627832198,13843233,568,549
627844087,13855122,567,538
627855994,13867029,560,543
627867827,13878862,572,534
627879790,13890825,565,540
627891623,13902658,566,542
627903493,13914528,566,543
627915363,13926398,560,553
627927215,13938250,562,547
627939085,13950120,563,549
627950974,13962009,564,550
627962918,13973953,570,550
627974770,13985805,565,542
627986695,13997730,566,536
627998621,14009656,566,542
628010528,14021563,568,547
628022417,14033452,561,541
628034287,14045322,566,541
628046194,14057229,567,559
628058027,14069062,571,542
628069972,14081007,572,546
628081823,14092858,566,532
628093694,14104729,572,546
628105564,14116599,565,532
628117489,14128524,569,540
628129397,14140432,569,547
628141285,14152320,577,546
628153193,14164228,573,544
628165118,14176153,570,545
628176988,14188023,568,547
628188896,14199931,564,543
628200747,14211782,568,545
628212636,14223671,555,556
628224488,14235523,563,547
628236413,14247448,561,547
628248246,14259281,553,557
628260172,14271207,564,560
628272005,14283040,558,545
628283876,14294911,558,540
628295672,14306707,557,538
628307634,14318669,575,543
628319486,14330521,568,551
628331412,14342447,559,543
628343338,14354373,567,548
628355189,14366224,577,543
628367041,14378076,563,545
628378930,14389965,571,543
628390763,14401798,566,545
628402670,14413705,565,552
628414522,14425557,560,545
628426373,14437408,563,551
628438243,14449278,566,547
628450151,14461186,567,546
628462002,14473037,572,551
628473909,14484944,569,545
628485761,14496796,574,547
628497613,14508648,576,545
628509464,14520499,570,542
628521390,14532425,570,545
628533260,14544295,577,547
628545205,14556240,583,544
628557056,14568091,571,560
628568945,14579980,578,544
628580815,14591850,559,553
628592648,14603683,575,541
628604555,14615590,570,547
628616407,14627442,565,540
628628296,14639331,565,538
628640166,14651201,566,540
628651999,14663034,567,536
628663925,14674960,564,530
628675850,14686885,564,535
628687684,14698719,573,547
628699591,14710626,565,538
628711480,14722515,576,551
628723405,14734440,566,558
628735238,14746273,568,544
628747127,14758162,569,541
628759053,14770088,564,539
628770923,14781958,567,554
628782793,14793828,570,553
628794700,14805735,564,544
628806589,14817624,565,542
628818422,14829457,564,542
628830348,14841383,574,544
628842200,14853235,568,548
628854162,14865197,569,552
628866033,14877068,572,549
628877958,14888993,572,539
628889865,14900900,576,554
628901736,14912771,572,550
628913643,14924678,581,539
628925476,14936511,572,545
628937365,14948400,573,550
628949235,14960270,572,554
628961142,14972177,566,540
628973068,14984103,568,539
628984956,14995991,577,540
628996845,15007880,555,542
629008734,15019769,565,548
629020641,15031676,578,553
629032493,15043528,568,545
629044418,15055453,556,551
629056252,15067287,563,544
629068085,15079120,567,544
629079973,15091008,563,545
629091881,15102916,564,539
629103751,15114786,564,538
629115658,15126693,573,551
629127547,15138582,572,544
629139435,15150470,577,533
629151324,15162359,566,539
629163268,15174303,572,542
629175120,15186155,558,547
629187046,15198081,565,547
629198897,15209932,573,541
629210842,15221877,565,536
629222767,15233802,563,543
