Timestamp,Sample_Time,CH1,CH3
790921377,6221896,566,550
790933155,6233674,572,554
790944914,6245433,577,543
790956673,6257192,570,564
790968506,6269025,563,555
790980283,6280802,564,543
790992024,6292543,570,543
791003876,6304395,569,536
791015672,6316191,559,546
791027449,6327968,566,551
791039301,6339820,572,536
791051042,6351561,571,542
791062856,6363375,565,541
791074615,6375134,568,534
791086374,6386893,569,544
791098170,6398689,566,542
791109967,6410486,576,540
791121707,6422226,566,544
791133522,6434041,562,551
791145262,6445781,576,541
791157114,6457633,565,554
791168966,6469485,565,542
791180762,6481281,561,547
791192632,6493151,573,542
791204409,6504928,563,552
791216224,6516743,564,558
791227983,6528502,571,557
791239798,6540317,578,547
791251575,6552094,574,552
791263408,6563927,560,542
791275205,6575724,561,538
791286982,6587501,580,545
791298852,6599371,571,543
791310611,6611130,568,556
791322444,6622963,574,542
791334222,6634741,568,551
791346018,6646537,574,546
791357796,6658315,570,541
791369573,6670092,567,548
791381425,6681944,569,544
791393147,6693666,567,538
791404943,6705462,568,548
791416702,6717221,572,560
791428517,6729036,566,547
791440331,6740850,567,544
791452090,6752609,561,539
791463850,6764369,572,545
791475609,6776128,576,532
791487460,6787979,569,541
791499293,6799812,562,546
791511089,6811608,560,541
791522849,6823368,564,553
791534626,6835145,568,549
791546441,6846960,564,545
791558218,6858737,578,536
791569996,6870515,569,542
791581792,6882311,572,548
791593570,6894089,571,541
791605384,6905903,572,547
791617125,6917644,569,547
791628921,6929440,567,546
791640717,6941236,564,561
791652587,6953106,561,545
791664402,6964921,559,553
791676142,6976661,574,547
791687920,6988439,563,558
791699772,7000291,562,535
791711605,7012124,575,544
791723475,7023994,572,548
791735308,7035827,575,552
791747234,7047753,568,550
791759122,7059641,563,547
791770900,7071419,572,549
791782715,7083234,566,547
791794603,7095122,571,549
791806492,7107011,569,539
791818270,7118789,566,538
791830177,7130696,569,537
791842047,7142566,567,536
791853991,7154510,562,543
791865843,7166362,562,544
791877713,7178232,562,541
791889565,7190084,560,542
791901416,7201935,568,552
791913286,7213805,564,552
791925120,7225639,566,552
791936990,7237509,566,550
791948804,7249323,571,550
791960749,7261268,590,541
791972563,7273082,575,542
791984433,7284952,566,533
791996285,7296804,564,543
792008137,7308656,580,543
792019970,7320489,560,552
792031877,7332396,563,549
792043747,7344266,560,550
792055543,7356062,568,543
792067358,7367877,564,534
792079210,7379729,567,543
792091080,7391599,574,544
792102969,7403488,567,553
792114839,7415358,569,549
792126709,7427228,576,558
792138579,7439098,575,548
792150449,7450968,572,552
792162190,7462709,574,544
792174097,7474616,574,536
792185930,7486449,566,536
792197763,7498282,575,544
792209615,7510134,568,547
792221485,7522004,571,546
792233263,7533782,568,543
792245077,7545596,567,540
792256892,7557411,561,533
792268744,7569263,570,536
792280540,7581059,567,545
792292447,7592966,565,545
792304280,7604799,577,544
792316132,7616651,571,553
792327928,7628447,568,552
792339761,7640280,569,551
792351557,7652076,572,565
792363372,7663891,581,564
792375186,7675705,570,559
792387112,7687631,572,554
792398927,7699446,577,545
792410760,7711279,572,553
792422593,7723112,569,537
792434426,7734945,570,535
792446241,7746760,558,531
792458055,7758574,565,538
792469981,7770500,565,537
792481796,7782315,569,548
792493684,7794203,572,543
792505443,7805962,566,550
792517313,7817832,571,546
792529128,7829647,569,563
792540924,7841443,576,552
792552720,7853239,575,563
792564553,7865072,565,557
792576387,7876906,567,553
792588164,7888683,571,541
792599979,7900498,571,545
792611793,7912312,567,530
792623719,7924238,565,531
792635626,7936145,558,537
792647367,7947886,558,543
792659181,7959700,566,541
792670959,7971478,564,542
792682755,7983274,570,552
792694551,7995070,554,545
792706421,8006940,561,536
792718199,8018718,569,545
792730088,8030607,560,552
792741847,8042366,570,544
792753791,8054310,563,551
792765532,8066051,574,555
792777365,8077884,561,550
792789161,8089680,565,542
792800994,8101513,571,542
792812846,8113365,571,536
792824753,8125272,574,549
792836660,8137179,571,539
792848475,8148994,567,559
792860345,8160864,570,552
792872215,8172734,562,540
792884067,8184586,568,553
792895844,8196363,571,552
792907640,8208159,569,539
792919529,8220048,575,547
792931399,8231918,561,554
792943288,8243807,573,543
792955177,8255696,575,547
792967028,8267547,563,552
792978935,8279454,571,541
792990750,8291269,569,538
793002620,8303139,564,542
793014472,8314991,570,546
793026268,8326787,574,543
793038157,8338676,568,541
793049971,8350490,564,535
793061804,8362323,571,544
793073526,8374045,566,548
793085415,8385934,565,539
793097285,8397804,567,537
793109081,8409600,563,544
793120859,8421378,576,545
793132711,8433230,567,555
793144470,8444989,572,550
793156229,8456748,568,547
793168099,8468618,567,553
793179951,8480470,562,549
793191784,8492303,564,549
793203728,8504247,564,559
793215561,8516080,567,553
793227413,8527932,562,540
793239227,8539746,559,536
793251209,8551728,569,536
793262968,8563487,574,545
793274838,8575357,564,545
793286764,8587283,559,550
793298671,8599190,563,556
793310560,8611079,573,555
793322374,8622893,581,550
793334152,8634671,579,553
793346022,8646541,575,547
793357781,8658300,575,550
793369688,8670207,574,548
793381429,8681948,565,548
793393243,8693762,567,542
793405058,8705577,569,536
793416965,8717484,565,544
793428743,8729262,559,545
793440687,8741206,567,547
793452557,8753076,560,548
793464335,8764854,568,545
793476131,8776650,568,553
793487964,8788483,563,544
793499779,8800298,569,548
793511575,8812094,562,540
793523500,8824019,560,544
793535297,8835816,563,541
793547185,8847704,565,549
793559037,8859556,565,544
793570870,8871389,568,533
793582648,8883167,562,552
793594444,8894963,562,550
793606221,8906740,576,548
793617999,8918518,571,554
793629869,8930388,572,549
793641610,8942129,573,553
793653387,8953906,570,554
793665202,8965721,564,542
793676942,8977461,569,544
793688757,8989276,574,544
793700535,9001054,574,537
793712349,9012868,575,534
793724090,9024609,569,545
793735904,9036423,573,548
793747682,9048201,572,546
793759478,9059997,567,557
793771256,9071775,572,544
793782996,9083515,570,556
793794718,9095237,569,550
793806459,9106978,570,551
793818273,9118792,564,534
793830032,9130551,565,539
793841791,9142310,570,534
793853569,9154088,564,541
793865384,9165903,569,542
793877143,9177662,568,545
793888883,9189402,561,545
793900679,9201198,563,541
793912475,9212994,563,542
793924253,9224772,561,543
793936068,9236587,567,545
793947845,9248364,578,545
793965012,9265531,567,551
793977622,9278141,564,551
793989493,9290012,556,547
794001363,9301882,573,544
794013252,9313771,567,549
794025048,9325567,565,550
794036862,9337381,577,550
794048677,9349196,561,550
794060547,9361066,563,553
794072362,9372881,574,553
794084158,9384677,570,548
794095991,9396510,567,543
794107824,9408343,570,558
794119676,9420195,572,539
794131435,9431954,568,546
794143472,9443991,566,544
794155360,9455879,570,554
794167249,9467768,562,544
794179045,9479564,572,550
794190934,9491453,573,538
794202711,9503230,565,540
794214563,9515082,573,538
794226378,9526897,566,538
794238248,9538767,572,548
794249988,9550507,556,549
794261858,9562377,560,550
794273618,9574137,559,548
794285377,9585896,564,538
794297210,9597729,567,538
794309117,9609636,569,546
794320913,9621432,574,546
794332709,9633228,573,550
794344616,9645135,564,540
794356450,9656969,574,548
794368190,9668709,574,541
794379949,9680468,571,544
794391819,9692338,566,559
794403578,9704097,572,548
794415411,9715930,566,554
794427134,9727653,567,538
794438948,9739467,562,550
794450689,9751208,566,549
794462485,9763004,561,552
794474244,9774763,567,537
794486058,9786577,565,549
794497892,9798411,577,553
794509706,9810225,578,556
794521465,9821984,582,544
794533280,9833799,572,551
794545020,9845539,573,548
794556761,9857280,571,557
794568557,9869076,568,556
794580298,9880817,571,550
794592094,9892613,570,547
794603871,9904390,564,551
794615667,9916186,565,548
794627445,9927964,568,534
794639204,9939723,548,534
794651074,9951593,569,532
794662981,9963500,575,543
794674815,9975334,557,541
794686629,9987148,564,543
794698573,9999092,568,541
794710333,10010852,558,546
794722129,10022648,563,549
794733851,10034370,574,551
794745702,10046221,577,546
794757443,10057962,576,562
794769257,10069776,564,548
794781091,10081610,558,553
794792942,10093461,565,545
794804738,10105257,564,549
794816479,10116998,573,548
794828312,10128831,571,544
794840090,10140609,563,535
794851923,10152442,568,540
794863756,10164275,565,536
794875571,10176090,573,549
794887459,10187978,572,565
794899218,10199737,579,564
794911088,10211607,566,550
794922940,10223459,566,564
794934718,10235237,576,558
794946495,10247014,570,547
794958365,10258884,563,541
794970180,10270699,576,544
794982050,10282569,566,532
794993883,10294402,577,538
795005698,10306217,565,541
795017568,10318087,562,552
795029438,10329957,565,543
795041271,10341790,564,544
795053234,10353753,566,552
795065104,10365623,564,538
795076975,10377494,564,544
795088771,10389290,560,545
795100567,10401086,573,538
795112400,10412919,564,542
795124215,10424734,569,540
795136048,10436567,572,543
795147862,10448381,572,549
795159658,10460177,578,546
795171454,10471973,564,548
795183269,10483788,556,543
795195065,10495584,559,552
795206880,10507399,569,548
795218731,10519250,563,550
795230509,10531028,569,546
795242287,10542806,572,545
795254101,10554620,568,549
795265879,10566398,565,536
795277693,10578212,571,544
795289471,10589990,578,552
795301230,10601749,563,554
795313063,10613582,572,550
795324804,10625323,578,548
795336618,10637137,566,544
795348396,10648915,570,547
795360211,10660730,575,538
795372007,10672526,575,541
795383766,10684285,568,539
795395599,10696118,565,545
795407432,10707951,558,551
795419321,10719840,572,550
795431135,10731654,570,542
795442968,10743487,565,551
795454728,10755247,567,544
795466487,10767006,566,532
795478283,10778802,563,537
795490042,10790561,563,537
795501819,10802338,562,538
795513597,10814116,564,550
795525375,10825894,558,542
795537189,10837708,570,553
795548985,10849504,561,558
795560800,10861319,565,554
795572577,10873096,566,550
795584392,10884911,576,536
795596151,10896670,567,547
795607966,10908485,569,549
795619706,10920225,569,547
795631539,10932058,576,559
795643298,10943817,569,550
795655132,10955651,566,543
795666872,10967391,565,550
795678650,10979169,571,551
795690446,10990965,570,542
795702186,11002705,563,531
795713982,11014501,574,544
795725760,11026279,570,537
795737575,11038094,580,537
795749334,11049853,568,545
795761167,11061686,572,560
795772981,11073500,571,563
795784759,11085278,564,565
795796481,11097000,569,557
795808351,11108870,565,547
795820147,11120666,568,544
795831906,11132425,568,541
795843684,11144203,563,547
795855480,11155999,566,540
795867202,11167721,556,542
795879091,11179610,566,537
795890868,11191387,561,543
795902720,11203239,569,556
795914516,11215035,565,536
795926331,11226850,571,540
795938182,11238701,567,542
795949997,11250516,572,545
795961904,11262423,568,552
795973737,11274256,565,550
795985645,11286164,568,544
795997533,11298052,565,548
796009348,11309867,571,547
796021237,11321756,568,547
796033162,11333681,573,555
796045051,11345570,572,554
796056884,11357403,558,551
796068773,11369292,561,538
796080625,11381144,572,543
796092476,11392995,568,543
796104457,11404976,568,547
796116328,11416847,568,546
796128272,11428791,571,552
796140124,11440643,571,549
796152049,11452568,579,535
796163919,11464438,567,543
796175771,11476290,575,538
796187586,11488105,577,556
796199474,11499993,560,549
796211308,11511827,560,546
796223326,11523845,570,547
796235159,11535678,558,548
796246900,11547419,562,546
796258640,11559159,563,543
796270399,11570918,562,547
796282177,11582696,566,548
796293991,11594510,562,543
796305732,11606251,570,544
796317528,11618047,574,541
796329250,11629769,577,542
796341102,11641621,577,537
796352824,11653343,572,538
796364601,11665120,563,547
796376342,11676861,566,560
796388101,11688620,555,548
796399897,11700416,564,551
796411656,11712175,565,548
796423452,11723971,568,551
796435267,11735786,575,552
796447081,11747600,578,544
796458952,11759471,569,539
796470766,11771285,577,527
796482507,11783026,577,542
796494247,11794766,562,550
796506043,11806562,569,538
796517914,11818433,575,556
796529636,11830155,573,559
796541469,11841988,568,554
796553209,11853728,577,547
796564931,11865450,568,552
796576783,11877302,573,560
796588523,11889042,563,548
796600264,11900783,565,549
796612060,11912579,562,531
796623875,11924394,570,533
796635615,11936134,560,540
796647430,11947949,568,527
796659207,11959726,563,536
796671022,11971541,563,550
796682818,11983337,564,541
796694633,11995152,566,542
796706447,12006966,574,536
796718244,12018763,580,539
796730058,12030577,577,544
796741780,12042299,569,560
796753613,12054132,580,560
796765354,12065873,567,550
796777131,12077650,568,548
796788965,12089484,576,550
796800687,12101206,566,556
796812612,12113131,568,549
796824408,12124927,570,539
796836167,12136686,568,539
796847908,12148427,564,543
796859686,12160205,574,533
796871445,12171964,564,537
796883167,12183686,570,553
796894963,12195482,562,550
796906759,12207278,570,542
796918518,12219037,566,550
796930277,12230796,563,560
796942036,12242555,567,559
796953777,12254296,568,550
796965573,12266092,570,556
796977313,12277832,576,535
796989109,12289628,572,541
797000924,12301443,574,543
797012720,12313239,565,537
797024479,12324998,557,540
797036294,12336813,561,541
797048164,12348683,565,542
797059905,12360424,562,549
797071682,12372201,574,534
797083478,12383997,563,532
797095219,12395738,565,549
797107033,12407552,570,546
797118774,12419293,571,550
797130607,12431126,570,553
797142348,12442867,575,559
797154199,12454718,578,559
797166032,12466551,576,543
797177791,12478310,565,544
797189569,12490088,562,544
797201328,12501847,567,541
797213180,12513699,566,536
797225031,12525550,568,550
797236809,12537328,573,543
797248661,12549180,570,560
797260549,12561068,565,555
797272401,12572920,570,550
797284271,12584790,571,554
797296178,12596697,573,551
797308049,12608568,570,539
797319937,12620456,564,539
797331752,12632271,580,541
797343678,12644197,566,546
797355548,12656067,567,546
797367344,12667863,570,543
797379214,12679733,574,551
797391103,12691622,566,541
797402917,12703436,562,548
797414806,12715325,569,541
797426621,12727140,575,546
797438454,12738973,567,532
797450250,12750769,569,549
797462120,12762639,572,546
797473953,12774472,561,542
797485768,12786287,575,543
797497582,12798101,566,551
797509397,12809916,568,547
797521286,12821805,569,542
797533082,12833601,571,550
797544933,12845452,569,555
797556748,12857267,571,552
797568618,12869137,563,539
797580433,12880952,571,543
797592247,12892766,576,547
797604118,12904637,564,551
797615914,12916433,563,549
797627765,12928284,574,548
797639617,12940136,571,557
797651487,12952006,561,539
797663302,12963821,558,547
797675191,12975710,575,546
797687042,12987561,575,543
797698875,12999394,567,555
797710616,13011135,566,558
797722412,13022931,577,552
797734264,13034783,565,554
797745986,13046505,571,545
797757782,13058301,566,551
797769541,13070060,569,537
797781300,13081819,567,547
797793040,13093559,575,552
797804818,13105337,567,544
797816633,13117152,558,541
797828373,13128892,568,557
797840206,13140725,578,545
797851947,13152466,570,536
797863817,13164336,564,538
797875576,13176095,571,527
797887391,13187910,563,544
797899150,13199669,568,553
797911020,13211539,563,551
797922761,13223280,561,545
797934594,13235113,559,546
797946334,13246853,567,548
797963297,13263816,563,552
797976149,13276668,569,537
797988130,13288649,570,535
798000074,13300593,565,546
798012000,13312519,573,537
798023888,13324407,567,550
798035703,13336222,572,548
798047481,13348000,579,552
798059277,13359796,570,547
798071036,13371555,572,549
798082887,13383406,575,538
798094702,13395221,571,544
798106517,13407036,563,545
798118331,13418850,571,544
798130164,13430683,572,552
798142053,13442572,581,557
798153905,13454424,565,545
798165719,13466238,571,541
798177553,13478072,573,540
798189330,13489849,570,547
798201219,13501738,567,550
798213015,13513534,571,539
798224904,13525423,567,548
798236774,13537293,574,545
798248607,13549126,572,544
798260514,13561033,562,546
798272366,13572885,567,540
798284217,13584736,569,538
798296014,13596533,566,532
798307847,13608366,565,539
798319698,13620217,563,538
798331550,13632069,572,543
798343420,13643939,571,546
798355198,13655717,581,545
798367123,13667642,582,545
798378975,13679494,570,550
798390771,13691290,571,548
798402586,13703105,573,557
798414493,13715012,571,548
798426345,13726864,569,536
798438196,13738715,572,544
798450011,13750530,560,541
798461826,13762345,558,547
798473659,13774178,573,550
798485418,13785937,569,554
798497158,13797677,566,562
798508936,13809455,573,532
798520806,13821325,572,554
798532584,13833103,576,546
