Timestamp,Sample_Time,CH1,CH3
595050203,1224276,562,552
595062092,1236165,568,551
595073907,1247980,564,550
595085740,1259813,559,538
595097554,1271627,568,539
595109388,1283461,558,540
595121184,1295257,564,543
595132961,1307034,565,553
595144757,1318830,575,539
595156572,1330645,570,552
595168368,1342441,570,535
595180238,1354311,570,551
595192053,1366126,576,554
595203849,1377922,573,555
595215645,1389718,575,555
595227478,1401551,576,563
595239293,1413366,568,546
595251052,1425125,568,542
595262830,1436903,574,539
595274718,1448791,561,539
595286533,1460606,566,550
595298273,1472346,564,548
595310106,1484179,562,541
595321903,1495976,563,542
595333717,1507790,564,547
595345569,1519642,577,535
595357328,1531401,577,541
595369106,1543179,575,538
595380957,1555030,575,544
595392753,1566826,574,543
595404512,1578585,579,549
595416345,1590418,568,552
595428086,1602159,572,542
595439864,1613937,574,550
595451715,1625788,560,549
595463567,1637640,564,550
595475493,1649566,558,540
595487326,1661399,571,545
595499196,1673269,564,545
595511066,1685139,570,546
595522899,1696972,572,534
595534769,1708842,575,549
595546584,1720657,571,535
595558417,1732490,575,554
595570195,1744268,571,553
595582065,1756138,581,540
595593972,1768045,576,552
595605787,1779860,580,536
595617620,1791693,568,545
595629472,1803545,574,548
595641342,1815415,573,537
595653175,1827248,567,542
595665008,1839081,570,550
595676878,1850951,567,545
595688637,1862710,562,538
595700433,1874506,559,542
595712285,1886358,570,552
595724081,1898154,567,544
595735914,1909987,561,544
595747710,1921783,559,549
595759506,1933579,558,546
595771303,1945376,564,550
595783154,1957227,569,540
595795006,1969079,564,547
595806876,1980949,563,542
595818672,1992745,562,550
595830468,2004541,565,544
595842320,2016393,576,549
595854134,2028207,570,549
595865968,2040041,564,559
595877801,2051874,562,547
595889689,2063762,573,546
595901449,2075522,561,541
595913337,2087410,570,543
595925207,2099280,571,540
595937022,2111095,568,545
595948818,2122891,569,542
595960707,2134780,572,542
595972521,2146594,569,559
595984373,2158446,571,559
595996188,2170261,567,553
596008039,2182112,575,548
596019947,2194020,575,559
596031724,2205797,572,547
596043594,2217667,569,557
596055483,2229556,569,541
596067335,2241408,577,545
596079149,2253222,560,528
596091038,2265111,563,542
596102908,2276981,573,541
596114704,2288777,567,550
596126574,2300647,570,538
596138352,2312425,562,552
596150204,2324277,562,550
596162055,2336128,567,538
596173833,2347906,565,551
596185610,2359683,559,540
596197388,2371461,573,543
596209240,2383313,568,549
596220943,2395016,567,543
596232795,2406868,570,547
596244591,2418664,571,548
596256443,2430516,573,537
596268239,2442312,575,547
596280053,2454126,567,545
596291886,2465959,575,548
596303757,2477830,577,537
596315516,2489589,564,532
596327349,2501422,571,543
596339163,2513236,565,533
596350978,2525051,572,539
596362811,2536884,570,540
596374570,2548643,576,554
596386403,2560476,575,549
596398181,2572254,579,555
596410033,2584106,564,560
596421903,2595976,572,555
596433736,2607809,566,548
596445495,2619568,565,543
596457310,2631383,573,534
596469161,2643234,562,542
596480902,2654975,561,551
596492679,2666752,569,550
596504457,2678530,562,534
596516235,2690308,552,554
596528086,2702159,560,541
596539827,2713900,564,542
596551641,2725714,562,544
596563456,2737529,563,549
596575289,2749362,561,547
596587085,2761158,566,540
596598937,2773010,567,543
596610677,2784750,577,541
596622492,2796565,566,550
596634325,2808398,577,541
596646047,2820120,571,539
596657880,2831953,573,543
596669602,2843675,560,546
596681454,2855527,566,556
596693213,2867286,562,550
596705065,2879138,562,542
596716916,2890989,568,542
596728675,2902748,573,555
596740490,2914563,574,546
596752342,2926415,567,543
596764119,2938192,568,539
596775915,2949988,568,544
596787712,2961785,568,545
596799471,2973544,574,546
596811285,2985358,565,546
596823118,2997191,575,541
596834877,3008950,572,547
596846711,3020784,566,540
596858507,3032580,567,547
596870340,3044413,562,552
596882099,3056172,567,541
596893858,3067931,560,527
596905617,3079690,566,540
596917469,3091542,563,541
596929320,3103393,566,533
596941079,3115152,560,544
596952857,3126930,570,549
596964709,3138782,574,550
596976505,3150578,570,552
596988356,3162429,571,549
597000152,3174225,573,548
597011967,3186040,569,555
597023819,3197892,571,552
597035670,3209743,559,541
597047411,3221484,570,538
597059188,3233261,562,527
597071003,3245076,573,538
597082836,3256909,564,546
597094669,3268742,570,553
597106465,3280538,567,538
597118243,3292316,569,560
597130021,3304094,574,564
597141798,3315871,571,556
597153631,3327704,571,544
597165520,3339593,566,543
597177242,3351315,573,540
597189094,3363167,573,543
597200927,3375000,565,545
597212741,3386814,565,538
597224575,3398648,559,555
597236408,3410481,576,534
597248241,3422314,568,540
597260056,3434129,565,537
597271889,3445962,561,534
597283722,3457795,565,534
597295573,3469646,571,553
597307425,3481498,569,542
597319221,3493294,563,551
597331017,3505090,560,546
597342832,3516905,562,555
597354610,3528683,568,547
597366424,3540497,574,541
597378257,3552330,567,538
597390053,3564126,568,545
597401831,3575904,568,548
597413646,3587719,577,556
597425479,3599552,564,550
597437256,3611329,560,544
597449089,3623162,569,553
597460867,3634940,573,547
597472737,3646810,567,542
597484533,3658606,564,543
597496311,3670384,567,545
597508088,3682161,568,541
597519922,3693995,568,558
597531718,3705791,564,550
597543495,3717568,569,538
597555328,3729401,574,554
597567069,3741142,572,548
597578828,3752901,571,552
597590643,3764716,574,550
597602476,3776549,574,549
597614272,3788345,577,547
597626105,3800178,571,543
597637864,3811937,566,541
597649660,3823733,570,532
597661493,3835566,561,542
597673252,3847325,569,545
597685067,3859140,566,538
597696808,3870881,564,542
597708641,3882714,567,538
597720418,3894491,564,542
597732196,3906269,573,540
597744047,3918120,562,547
597755899,3929972,572,544
597767714,3941787,569,550
597779528,3953601,558,543
597791361,3965434,565,547
597803213,3977286,568,554
597814991,3989064,565,561
597826768,4000841,567,542
597838601,4012674,574,544
597850435,4024508,567,549
597862194,4036267,574,539
597873971,4048044,574,550
597885860,4059933,566,550
597897600,4071673,570,542
597909452,4083525,574,555
597921285,4095358,569,552
597933118,4107191,566,550
597944877,4118950,565,537
597956711,4130784,568,542
597974784,4148857,577,540
597986673,4160746,572,544
597998599,4172672,576,547
598010413,4184486,574,549
598022210,4196283,573,549
598034080,4208153,566,551
598045968,4220041,559,533
598057894,4231967,572,547
598069727,4243800,567,543
598081634,4255707,566,530
598093468,4267541,562,540
598105356,4279429,568,540
598117208,4291281,560,544
598129041,4303114,553,546
598140930,4315003,560,548
598152781,4326854,569,534
598164596,4338669,568,543
598176448,4350521,568,546
598188262,4362335,565,544
598200114,4374187,571,554
598211929,4386002,575,554
598223799,4397872,569,543
598235669,4409742,567,553
598247521,4421594,568,545
598259354,4433427,573,544
598271205,4445278,566,538
598283039,4457112,575,544
598294909,4468982,571,543
598306797,4480870,566,544
598318668,4492741,564,542
598330519,4504592,569,546
598342352,4516425,581,549
598354204,4528277,568,563
598366093,4540166,576,559
598378018,4552091,572,549
598389981,4564054,569,541
598401907,4575980,575,548
598413870,4587943,570,535
598425777,4599850,576,548
598437666,4611739,570,541
598449536,4623609,565,544
598461369,4635442,572,543
598473295,4647368,569,543
598485220,4659293,565,545
598497035,4671108,558,547
598508924,4682997,565,529
598520849,4694922,565,542
598532701,4706774,562,534
598544553,4718626,568,543
598556423,4730496,569,534
598568312,4742385,564,540
598580200,4754273,565,547
598592089,4766162,569,544
598604015,4778088,569,544
598615922,4789995,572,552
598627792,4801865,571,538
598639699,4813772,570,550
598651625,4825698,567,544
598663477,4837550,577,546
598675384,4849457,570,543
598687291,4861364,566,551
598699180,4873253,561,552
598711068,4885141,572,541
598722994,4897067,565,548
598734938,4909011,571,539
598746827,4920900,572,549
598758642,4932715,578,540
598770567,4944640,568,547
598782438,4956511,569,540
598794326,4968399,570,549
598806196,4980269,570,538
598818085,4992158,567,545
598829937,5004010,569,538
598841863,5015936,565,547
598853770,5027843,565,544
598865677,5039750,565,554
598877584,5051657,560,541
598889417,5063490,559,555
598901250,5075323,564,542
598913139,5087212,559,542
598925009,5099082,568,542
598936842,5110915,573,540
598948713,5122786,565,542
598960638,5134711,570,545
598972509,5146582,573,548
598984416,5158489,568,539
598996286,5170359,567,550
599008175,5182248,567,544
599020082,5194155,563,549
599031970,5206043,564,545
599043878,5217951,563,547
599055803,5229876,570,550
599067692,5241765,558,542
599079636,5253709,564,536
599091525,5265598,565,542
599103432,5277505,575,540
599115339,5289412,566,544
599127284,5301357,564,553
599139209,5313282,568,547
599151172,5325245,578,543
599163098,5337171,565,551
599175024,5349097,575,546
599186894,5360967,576,553
599198838,5372911,575,544
599210745,5384818,574,554
599222690,5396763,562,543
599234504,5408577,569,533
599246393,5420466,569,531
599258282,5432355,575,538
599270170,5444243,572,544
599282003,5456076,560,553
599293911,5467984,567,540
599305762,5479835,565,538
599317651,5491724,566,545
599329521,5503594,565,541
599341410,5515483,574,544
599353317,5527390,563,541
599365224,5539297,572,546
599377094,5551167,565,549
599388983,5563056,564,551
599400909,5574982,573,545
599412835,5586908,567,556
599424742,5598815,559,545
599436686,5610759,568,555
599448649,5622722,567,542
599460574,5634647,570,534
599472500,5646573,568,530
599484389,5658462,569,545
599496352,5670425,569,543
599508277,5682350,569,548
599520222,5694295,567,559
599532147,5706220,562,544
599544092,5718165,569,545
599556036,5730109,561,544
599567925,5741998,574,539
599579813,5753886,569,545
599591739,5765812,572,551
599603683,5777756,577,554
599615553,5789626,576,553
599627424,5801497,568,538
599639423,5813496,562,533
599651294,5825367,562,528
599663164,5837237,570,538
599675126,5849199,564,532
599687052,5861125,575,536
599698978,5873051,570,552
599710867,5884940,561,543
599722774,5896847,571,541
599734662,5908735,560,563
599746533,5920606,566,544
599758403,5932476,564,548
599770347,5944420,576,539
599782273,5956346,564,541
599794087,5968160,575,551
599805976,5980049,564,551
599817902,5991975,565,551
599829846,6003919,570,537
599841753,6015826,565,535
599853605,6027678,565,531
599865475,6039548,572,539
599877345,6051418,575,548
599889271,6063344,564,557
599901178,6075251,570,556
599913104,6087177,563,554
599925030,6099103,562,553
599936974,6111047,571,560
599948937,6123010,574,548
599960844,6134917,572,543
599972733,6146806,583,538
599984658,6158731,575,542
599996566,6170639,570,543
600008510,6182583,571,538
600020473,6194546,565,539
600032380,6206453,570,524
600044287,6218360,567,546
600056120,6230193,571,539
600068027,6242100,564,547
600079990,6254063,565,546
600091953,6266026,557,551
600103842,6277915,570,550
600115767,6289840,577,532
600127637,6301710,567,531
600139582,6313655,567,535
600151470,6325543,565,539
600163341,6337414,572,542
600175248,6349321,570,545
600187081,6361154,570,549
600199007,6373080,573,550
600210951,6385024,559,554
600222803,6396876,558,548
600234673,6408746,568,549
600246617,6420690,571,552
600258487,6432560,560,535
600270339,6444412,563,551
600282246,6456319,571,549
600294116,6468189,566,544
600306023,6480096,571,534
600317949,6492022,573,545
600329893,6503966,574,533
600341875,6515948,573,549
600353745,6527818,566,550
600365652,6539725,573,545
600377522,6551595,561,540
600389429,6563502,572,553
600401300,6575373,571,551
600413170,6587243,568,547
600425040,6599113,571,542
600436892,6610965,562,540
600448817,6622890,567,537
600460706,6634779,561,542
600472632,6646705,569,533
600484465,6658538,567,544
600496391,6670464,566,541
600508298,6682371,557,533
600520224,6694297,563,546
600532112,6706185,569,548
600544038,6718111,560,545
600555964,6730037,564,548
600567834,6741907,564,547
600579741,6753814,577,546
600591574,6765647,581,546
600603537,6777610,563,553
600615463,6789536,584,556
600627351,6801424,565,540
600639277,6813350,568,547
600651147,6825220,571,541
600663073,6837146,571,546
600674925,6848998,563,542
600686776,6860849,575,553
600698702,6872775,566,545
600710609,6884682,565,532
600722516,6896589,575,546
600734387,6908460,570,550
600746331,6920404,567,559
600758183,6932256,568,540
600770090,6944163,567,544
600781997,6956070,579,547
600793867,6967940,581,544
600805774,6979847,569,546
600817663,6991736,564,558
600829533,7003606,560,557
600841422,7015495,568,547
600853311,7027384,565,541
600865144,7039217,569,533
600877106,7051179,568,531
600888995,7063068,563,542
600900939,7075012,567,541
600912847,7086920,572,543
600924754,7098827,567,545
600936680,7110753,564,547
600948605,7122678,565,547
600960475,7134548,569,552
600972401,7146474,566,550
600984308,7158381,572,551
600996290,7170363,570,553
601008160,7182233,571,542
601020123,7194196,564,551
601031993,7206066,575,541
601043881,7217954,575,544
601055733,7229806,570,541
601067659,7241732,562,540
601079566,7253639,576,544
601091473,7265546,562,548
601103362,7277435,561,540
601115288,7289361,572,549
601127213,7301286,565,545
601139121,7313194,575,549
601151028,7325101,568,542
601162898,7336971,568,548
601174805,7348878,570,552
601186657,7360730,570,546
601198546,7372619,563,555
601210453,7384526,569,546
601222360,7396433,559,536
601234249,7408322,572,552
601246137,7420210,568,548
601258008,7432081,569,543
601269896,7443969,559,534
601281748,7455821,566,544
601293618,7467691,568,548
601305525,7479598,570,540
601317377,7491450,561,536
601329284,7503357,552,536
601341191,7515264,558,558
601353024,7527097,559,551
601364932,7539005,566,548
601376820,7550893,565,546
601388728,7562801,560,545
601400579,7574652,581,550
601412486,7586559,574,552
601424431,7598504,570,550
601436356,7610429,572,544
601448282,7622355,568,553
601460152,7634225,567,555
601472004,7646077,568,542
601483948,7658021,580,547
601495837,7669910,570,537
601507744,7681817,559,528
601519633,7693706,572,540
601531559,7705632,573,547
601543392,7717465,569,558
601555262,7729335,573,555
601567206,7741279,565,557
601579076,7753149,574,558
601591058,7765131,574,555
601603002,7777075,574,549
601614909,7788982,570,543
601626816,7800889,562,545
601638723,7812796,570,545
601650575,7824648,573,550
601662482,7836555,566,543
601674427,7848500,564,545
601686297,7860370,562,543
601698167,7872240,572,542
601710074,7884147,574,537
601721981,7896054,566,532
601733833,7907906,556,546
601745851,7919924,567,544
601757814,7931887,567,543
601769703,7943776,564,545
601781647,7955720,570,548
601793536,7967609,568,549
601805498,7979571,556,547
601817424,7991497,575,549
601829294,8003367,568,545
601841183,8015256,567,542
601853109,8027182,559,547
601864942,8039015,563,546
601876849,8050922,570,537
601888719,8062792,564,542
601900552,8074625,571,536
601912460,8086533,563,541
601924274,8098347,569,547
601936163,8110236,582,551
601948033,8122106,582,538
601965366,8139439,573,557
601978181,8152254,565,544
601990032,8164105,569,550
602001940,8176013,565,543
602013810,8187883,558,543
602025624,8199697,567,535
602037458,8211531,564,547
602049309,8223382,573,536
602061161,8235234,568,542
602072994,8247067,566,553
602084790,8258863,565,539
602096623,8270696,574,534
602108512,8282585,571,544
602120289,8294362,561,539
602132104,8306177,567,541
602143974,8318047,566,548
602155826,8329899,567,549
602167715,8341788,576,542
602179566,8353639,565,550
602191455,8365528,575,545
602203251,8377324,577,543
602215084,8389157,563,550
602226954,8401027,565,543
602238788,8412861,575,544
602250602,8424675,562,549
602262435,8436508,569,550
602274250,8448323,565,544
602286064,8460137,569,533
602297916,8471989,563,550
602309786,8483859,565,547
602321675,8495748,571,545
602333527,8507600,576,553
602345397,8519470,558,548
602357211,8531284,578,544
602369100,8543173,571,555
602380989,8555062,576,549
602392878,8566951,565,549
602404711,8578784,568,544
602416618,8590691,560,549
602428414,8602487,558,548
602440229,8614302,564,542
602452099,8626172,563,550
602463950,8638023,563,545
602475747,8649820,565,546
602487617,8661690,561,532
602499450,8673523,570,541
602511320,8685393,561,546
602523172,8697245,572,540
602535023,8709096,564,543
602546893,8720966,566,554
602558764,8732837,566,550
602570560,8744633,564,548
602582430,8756503,562,546
602594282,8768355,564,554
602606152,8780225,565,538
602617948,8792021,561,535
602629800,8803873,567,560
602641688,8815761,562,543
602653503,8827576,571,558
602665373,8839446,572,546
602677206,8851279,571,550
602689076,8863149,572,539
602700872,8874945,575,529
602712724,8886797,573,554
602724594,8898667,566,548
602736372,8910445,578,545
602748205,8922278,570,546
602760057,8934130,576,551
602771945,8946018,572,547
602783853,8957926,568,550
602795686,8969759,564,543
602807556,8981629,563,543
602819389,8993462,564,543
602831241,9005314,573,555
602843037,9017110,568,549
602854870,9028943,564,540
602866721,9040794,564,541
602878555,9052628,574,549
602890425,9064498,568,543
602902239,9076312,569,538
602914091,9088164,568,549
602925924,9099997,567,549
602937702,9111775,563,539
602949479,9123552,563,561
602961350,9135423,557,547
602973201,9147274,571,535
602985108,9159181,566,536
602996886,9170959,572,546
603008664,9182737,582,541
603020478,9194551,570,537
603032311,9206384,573,548
603044200,9218273,570,548
603056052,9230125,564,545
603067903,9241976,574,552
603079736,9253809,562,554
603091607,9265680,562,548
603103440,9277513,564,550
603115310,9289383,565,535
603127143,9301216,571,562
603138958,9313031,579,553
603150772,9324845,563,542
603162550,9336623,567,563
603174383,9348456,569,551
603186142,9360215,566,552
603197994,9372067,572,554
603209845,9383918,561,542
603221697,9395770,560,533
603233567,9407640,565,534
603245437,9419510,577,534
603257252,9431325,568,534
603269011,9443084,568,533
603280844,9454917,573,542
603292659,9466732,556,556
603304511,9478584,563,550
603316288,9490361,566,533
603328121,9502194,572,555
603339936,9514009,575,546
603351769,9525842,574,550
603363510,9537583,568,552
603375343,9549416,575,557
603387139,9561212,566,554
603398935,9573008,569,541
603410787,9584860,563,546
603422583,9596656,567,541
603434453,9608526,564,543
603446323,9620396,565,544
603458193,9632266,563,551
603470045,9644118,576,543
603481915,9655988,565,548
603493804,9667877,566,550
603505655,9679728,562,549
603517470,9691543,573,552
603529303,9703376,570,552
603541136,9715209,566,541
603552932,9727005,570,538
603564765,9738838,568,539
603576599,9750672,576,550
603588413,9762486,566,542
603600209,9774282,571,543
603612005,9786078,570,539
603623894,9797967,567,553
603635690,9809763,571,541
603647505,9821578,563,539
603659375,9833448,569,548
603671227,9845300,573,547
603683078,9857151,566,550
603694856,9868929,569,541
603706633,9880706,572,548
603718504,9892577,568,550
603730281,9904354,560,550
603742077,9916150,575,556
603753892,9927965,554,531
603765744,9939817,568,537
603777595,9951668,569,553
603789447,9963520,569,540
603801243,9975316,565,544
603813113,9987186,566,531
603824946,9999019,565,542
603836816,10010889,580,546
603848650,10022723,575,542
603860464,10034537,569,555
603872242,10046315,575,553
603884093,10058166,577,551
603895964,10070037,578,560
603907778,10081851,578,557
603919574,10093647,561,540
603931407,10105480,568,557
603943278,10117351,574,552
603955111,10129184,571,546
603966888,10140961,571,547
603978703,10152776,561,550
603990573,10164646,576,548
604002480,10176553,562,551
604014314,10188387,563,548
604026165,10200238,578,546
604038072,10212145,568,547
604049961,10224034,578,543
604061739,10235812,574,536
604073516,10247589,564,545
604085349,10259422,572,543
604097183,10271256,562,550
604109053,10283126,562,553
604120904,10294977,564,548
604132775,10306848,563,549
604144626,10318699,569,544
604156533,10330606,569,549
604168478,10342551,575,547
604180329,10354402,576,552
604192236,10366309,567,546
604204162,10378235,575,542
604215995,10390068,559,549
604227810,10401883,569,542
604239699,10413772,571,537
604251495,10425568,571,554
604263328,10437401,571,531
604275198,10449271,569,542
604286976,10461049,568,551
604298827,10472900,565,535
604310605,10484678,571,541
604322419,10496492,569,556
604334271,10508344,570,553
604346049,10520122,573,547
604357882,10531955,567,555
604369696,10543769,565,555
604381604,10555677,565,551
604393437,10567510,575,550
604405326,10579399,574,543
604417177,10591250,569,544
604429066,10603139,578,541
604440936,10615009,571,540
604452751,10626824,570,542
604464491,10638564,573,558
604476343,10650416,567,548
604488157,10662230,564,548
604499991,10674064,570,544
604511824,10685897,570,538
604523675,10697748,559,540
604535564,10709637,559,550
604547342,10721415,567,540
604559119,10733192,566,557
604570934,10745007,558,547
604582693,10756766,564,551
604594526,10768599,563,555
604606322,10780395,575,541
604618155,10792228,566,533
604630007,10804080,576,540
604641822,10815895,567,544
604653673,10827746,570,544
604665469,10839542,573,544
604677302,10851375,572,563
604689117,10863190,569,559
604700969,10875042,563,549
604712820,10886893,568,542
604724635,10898708,559,540
604736394,10910467,566,559
604748246,10922319,564,537
604760023,10934096,572,545
604771801,10945874,569,546
604783690,10957763,579,546
604795467,10969540,564,552
604807393,10981466,576,549
604819263,10993336,569,539
604831059,11005132,571,548
604842892,11016965,563,542
604854762,11028835,565,543
604866596,11040669,562,549
604878429,11052502,560,543
604890280,11064353,560,543
604902077,11076150,568,537
604913928,11088001,569,555
604925761,11099834,574,546
604937557,11111630,565,541
604949409,11123482,574,542
604961242,11135315,576,546
604973075,11147148,570,548
604984890,11158963,565,549
604996705,11170778,566,543
605008575,11182648,568,559
605020408,11194481,568,556
605032260,11206333,569,551
605044093,11218166,574,545
605055926,11229999,573,546
605067703,11241776,569,538
605079537,11253610,568,524
605091388,11265461,578,542
605103166,11277239,573,548
605114999,11289072,557,536
605126832,11300905,564,555
605138628,11312701,567,540
605150443,11324516,563,538
605162202,11336275,575,548
605174109,11348182,566,548
605185924,11359997,574,551
605197738,11371811,574,551
605209701,11383774,575,560
605221553,11395626,572,548
605233386,11407459,569,543
605245237,11419310,570,540
605257089,11431162,562,542
605268941,11443014,556,541
605280792,11454865,562,548
605292644,11466717,573,546
605304496,11478569,557,546
605316366,11490439,566,539
605328199,11502272,560,552
605340014,11514087,564,549
605351865,11525938,568,547
605363698,11537771,567,553
605375513,11549586,563,558
605387365,11561438,572,552
605399198,11573271,565,555
605411012,11585085,557,547
605422883,11596956,568,543
605434734,11608807,563,534
605446586,11620659,573,532
605458456,11632529,568,542
605470345,11644418,565,549
605482122,11656195,567,535
605493974,11668047,566,541
605505770,11679843,563,545
605517603,11691676,571,547
605529436,11703509,564,547
605541325,11715398,565,554
605553214,11727287,577,552
605565028,11739101,573,544
605576991,11751064,576,545
605588769,11762842,580,561
605600639,11774712,577,544
605612472,11786545,579,547
605624305,11798378,576,549
605636101,11810174,575,539
605647953,11822026,564,537
605659786,11833859,572,537
605671638,11845711,563,544
605683471,11857544,568,548
605695360,11869433,560,538
605707193,11881266,563,542
605719007,11893080,559,537
605730785,11904858,560,542
605742655,11916728,570,548
605754507,11928580,559,544
605766340,11940413,570,541
605778210,11952283,576,540
605790080,11964153,570,558
605801858,11975931,564,554
605813728,11987801,577,547
605825524,11999597,569,549
605837376,12011449,567,550
605849283,12023356,560,540
605861079,12035152,565,538
605872857,12046930,573,541
605884708,12058781,559,534
605896578,12070651,571,550
605908467,12082540,570,541
605920319,12094392,572,547
605932208,12106281,569,554
605944078,12118151,562,555
605955929,12130002,566,553
605973911,12147984,573,554
605986040,12160113,568,547
605997966,12172039,566,544
606009873,12183946,571,557
606021743,12195816,571,545
606033632,12207705,576,543
606045446,12219519,568,543
606057335,12231408,564,548
606069168,12243241,566,535
606081057,12255130,562,531
606092927,12267000,557,529
606104853,12278926,573,537
606116741,12290814,570,536
606128667,12302740,567,545
606140537,12314610,562,540
606152445,12326518,573,551
606164278,12338351,570,557
606176203,12350276,565,545
606188037,12362110,564,548
606199888,12373961,561,563
606211740,12385813,569,547
606223573,12397646,571,543
606235462,12409535,573,548
606247369,12421442,574,539
606259221,12433294,567,543
606271054,12445127,574,537
606282942,12457015,561,522
606294776,12468849,574,539
606306590,12480663,568,549
606318405,12492478,573,551
606330312,12504385,562,555
606342182,12516255,578,555
606354071,12528144,574,556
606365904,12539977,575,553
606377830,12551903,567,548
606389737,12563810,567,546
606401552,12575625,567,538
606413366,12587439,562,542
606425199,12599272,569,546
606437069,12611142,568,549
606448958,12623031,564,528
606460847,12634920,571,545
606472699,12646772,562,546
606484569,12658642,565,545
606496494,12670567,560,539
606508383,12682456,571,537
606520161,12694234,566,539
606532012,12706085,562,539
606543901,12717974,573,543
606555771,12729844,557,549
606567678,12741751,567,547
606579567,12753640,575,547
606591363,12765436,571,546
606603215,12777288,566,555
606615067,12789140,560,547
606626881,12800954,566,548
606638659,12812732,562,542
606650529,12824602,572,544
606662399,12836472,560,548
606674214,12848287,565,542
606686028,12860101,578,539
606697843,12871916,570,548
606709658,12883731,574,542
606721546,12895619,571,553
606733398,12907471,560,545
606745250,12919323,567,538
606757064,12931137,566,537
606768934,12943007,560,537
606780805,12954878,567,543
606792656,12966729,571,545
606804489,12978562,572,538
606816322,12990395,579,546
606828174,13002247,575,550
606840026,13014099,568,541
606851859,13025932,570,541
606863748,13037821,564,548
606875581,13049654,570,542
606887414,13061487,560,547
606899210,13073283,560,547
606911062,13085135,559,550
606922932,13097005,561,551
606934746,13108819,566,551
606946598,13120671,571,542
606958413,13132486,574,541
606970246,13144319,572,540
606982097,13156170,564,548
606993894,13167967,568,541
607005671,13179744,570,551
607017467,13191540,562,552
607029282,13203355,564,541
607041115,13215188,562,544
607053004,13227077,562,542
607064874,13238947,567,546
607076744,13250817,569,544
607088596,13262669,563,555
607100484,13274557,564,548
607112355,13286428,570,557
607124169,13298242,560,541
607136058,13310131,570,554
607147947,13322020,568,547
607159780,13333853,565,543
607171687,13345760,571,551
607183483,13357556,578,553
607195316,13369389,582,545
607207205,13381278,576,545
607219001,13393074,556,547
607230834,13404907,571,540
607242704,13416777,561,544
607254556,13428629,564,546
607266371,13440444,560,544
607278241,13452314,567,540
607290129,13464202,559,544
607301981,13476054,562,530
607313814,13487887,563,539
607325647,13499720,567,546
607337425,13511498,561,555
607349295,13523368,567,553
607361184,13535257,563,547
607373035,13547108,568,536
607384831,13558904,582,553
607396683,13570756,568,542
607408498,13582571,569,533
607420349,13594422,570,545
607432201,13606274,570,539
607444071,13618144,570,547
607455960,13630033,567,546
607467775,13641848,570,560
607479645,13653718,579,542
607491478,13665551,574,542
607503311,13677384,571,548
607515126,13689199,578,546
607526977,13701050,579,543
607538847,13712920,576,551
607550718,13724791,571,554
607562514,13736587,573,553
607574347,13748420,568,554
607586236,13760309,572,551
607598069,13772142,570,549
607609902,13783975,578,548
607621791,13795864,580,538
607633679,13807752,565,535
607645568,13819641,570,534
607657345,13831418,571,544
607669197,13843270,554,542
607681086,13855159,564,531
607692919,13866992,564,528
607704734,13878807,568,534
