Timestamp,Sample_Time,CH1,CH3
168113848,1953320,570,538
168125662,1965134,567,540
168137403,1976875,573,553
168149199,1988671,563,549
168160921,2000393,574,545
168172680,2012152,567,541
168184457,2023929,565,539
168196383,2035855,572,546
168208161,2047633,565,549
168219920,2059392,573,536
168231697,2071169,569,542
168243419,2082891,571,557
168255197,2094669,571,550
168266975,2106447,575,552
168278697,2118169,568,551
168290493,2129965,565,556
168302215,2141687,571,542
168314048,2153520,567,550
168325826,2165298,567,554
168337603,2177075,566,542
168349325,2188797,563,541
168361121,2200593,561,552
168372862,2212334,571,550
168384713,2224185,567,540
168396435,2235907,565,533
168408232,2247704,556,534
168420009,2259481,567,534
168431787,2271259,565,539
168443527,2282999,577,542
168455342,2294814,568,537
168467082,2306554,567,547
168478897,2318369,570,533
168490638,2330110,569,554
168502415,2341887,575,559
168514267,2353739,570,552
168526063,2365535,579,547
168537896,2377368,570,553
168549674,2389146,564,547
168561470,2400942,565,553
168573321,2412793,564,556
168585173,2424645,562,554
168596988,2436460,570,544
168608784,2448256,580,550
168620561,2460033,570,544
168632358,2471830,572,535
168644117,2483589,566,537
168655968,2495440,574,544
168667764,2507236,577,539
168679486,2518958,566,543
168691301,2530773,575,559
168703116,2542588,574,549
168714838,2554310,570,556
168726560,2566032,567,549
168738356,2577828,563,546
168750189,2589661,565,547
168762004,2601476,568,542
168773763,2613235,565,526
168785540,2625012,565,532
168797429,2636901,557,535
168809207,2648679,570,542
168820966,2660438,571,544
168832725,2672197,570,541
168844502,2683974,569,547
168856280,2695752,575,553
168867983,2707455,574,540
168879816,2719288,570,544
168891557,2731029,558,541
168903390,2742862,570,551
168915094,2754566,575,549
168926853,2766325,563,546
168938612,2778084,569,545
168950389,2789861,568,547
168962185,2801657,569,540
168974000,2813472,569,533
168985815,2825287,561,556
168997629,2837101,565,536
169009388,2848860,569,552
169021147,2860619,563,551
169032888,2872360,572,546
169044610,2884082,567,544
169056406,2895878,565,546
169068202,2907674,573,551
169079924,2919396,574,547
169091702,2931174,577,559
169103554,2943026,575,543
169115294,2954766,567,543
169127090,2966562,566,539
169138960,2978432,564,544
169150794,2990266,561,537
169162627,3002099,572,542
169174404,3013876,561,540
169186219,3025691,565,543
169197959,3037431,561,543
169209681,3049153,562,536
169221441,3060913,571,550
169233181,3072653,563,547
169245014,3084486,567,555
169256718,3096190,573,539
169268421,3107893,564,552
169280162,3119634,560,545
169291921,3131393,569,545
169303680,3143152,569,553
169315402,3154874,569,553
169327142,3166614,563,555
169338902,3178374,579,556
169350642,3190114,566,562
169362364,3201836,564,546
169374105,3213577,570,545
169385845,3225317,574,546
169397586,3237058,559,551
169409289,3248761,565,541
169421048,3260520,573,542
169432789,3272261,573,562
169444529,3284001,575,558
169456270,3295742,563,544
169468029,3307501,577,547
169479751,3319223,571,553
169491492,3330964,575,539
169503269,3342741,572,550
169515028,3354500,565,547
169526898,3366370,569,535
169538639,3378111,571,542
169550361,3389833,567,553
169562083,3401555,578,541
169573805,3413277,568,533
169585546,3425018,570,539
169597286,3436758,575,552
169609027,3448499,574,545
169620823,3460295,561,532
169632619,3472091,575,544
169644471,3483943,561,547
169656211,3495683,566,539
169667952,3507424,575,541
169679711,3519183,570,553
169691451,3530923,568,546
169703173,3542645,578,549
169714914,3554386,563,552
169726692,3566164,577,549
169738451,3577923,574,562
169750191,3589663,578,555
169761932,3601404,571,548
169773765,3613237,566,539
169785487,3624959,566,544
169797264,3636736,566,543
169809061,3648533,569,546
169820783,3660255,572,545
169832542,3672014,568,551
169844245,3683717,574,548
169855986,3695458,576,553
169867708,3707180,562,550
169879485,3718957,583,560
169891226,3730698,579,552
169902966,3742438,569,542
169914744,3754216,568,550
169926466,3765938,574,547
169938207,3777679,565,540
169949910,3789382,560,541
169966799,3806271,565,537
169978984,3818456,570,554
169990817,3830289,575,536
170002539,3842011,563,536
170014353,3853825,566,545
170026094,3865566,569,532
170037909,3877381,567,544
170049705,3889177,568,545
170061501,3900973,572,547
170073297,3912769,566,548
170085112,3924584,569,542
170096908,3936380,575,544
170108685,3948157,570,547
170120555,3960027,571,551
170132333,3971805,562,533
170144111,3983583,574,539
170155907,3995379,574,542
170167666,4007138,570,543
170179425,4018897,560,548
170191314,4030786,559,542
170203091,4042563,563,548
170214887,4054359,578,549
170226702,4066174,575,554
170238572,4078044,568,549
170250350,4089822,575,553
170262183,4101655,560,546
170273997,4113469,571,540
170285886,4125358,569,548
170297682,4137154,573,567
170309571,4149043,567,549
170321460,4160932,567,551
170333256,4172728,567,546
170345033,4184505,567,551
170356885,4196357,561,551
170368792,4208264,563,545
170380681,4220153,560,535
170392477,4231949,567,542
170404254,4243726,557,551
170416032,4255504,563,543
170427828,4267300,567,532
170439550,4279022,573,539
170451291,4290763,576,550
170462994,4302466,574,542
170474753,4314225,574,548
170486512,4325984,566,547
170498364,4337836,576,544
170510160,4349632,570,543
170522012,4361484,563,551
170533845,4373317,571,541
170545604,4385076,571,553
170557400,4396872,574,549
170569233,4408705,574,553
170581122,4420594,571,550
170593011,4432483,567,541
170604807,4444279,565,547
170616603,4456075,573,545
170628380,4467852,563,544
170640214,4479686,567,547
170651973,4491445,563,547
170663806,4503278,564,551
170675583,4515055,573,550
170687250,4526722,575,547
170699083,4538555,562,554
170710842,4550314,573,554
170722564,4562036,573,551
170734397,4573869,574,550
170746230,4585702,571,547
170758026,4597498,561,544
170769786,4609258,564,540
170781619,4621091,559,539
170793415,4632887,573,546
170805155,4644627,567,538
170816914,4656386,562,546
170828655,4668127,561,538
170840488,4679960,564,549
170852210,4691682,567,539
170863969,4703441,562,544
170875821,4715293,569,536
170887561,4727033,574,547
170899302,4738774,566,551
170911080,4750552,576,558
170922876,4762348,563,550
170934616,4774088,582,557
170946449,4785921,573,555
170958171,4797643,564,558
170969893,4809365,569,545
170981652,4821124,562,531
170993374,4832846,564,548
171005171,4844643,574,544
171017022,4856494,564,547
171028800,4868272,561,539
171040559,4880031,575,542
171052336,4891808,570,547
171064040,4903512,570,564
171075762,4915234,575,552
171087484,4926956,567,555
171099225,4938697,569,551
171110965,4950437,568,560
171122706,4962178,564,541
171134520,4973992,568,557
171146261,4985733,566,539
171157983,4997455,565,534
171169779,5009251,571,543
171181594,5021066,570,556
171193334,5032806,567,554
171205075,5044547,568,544
171216871,5056343,572,549
171228611,5068083,564,537
171240445,5079917,570,535
171252204,5091676,561,543
171263889,5103361,572,541
171275611,5115083,561,542
171287333,5126805,563,543
171299110,5138582,563,553
171310869,5150341,571,557
171322684,5162156,566,556
171334406,5173878,572,566
171346165,5185637,576,552
171357906,5197378,574,544
171369683,5209155,568,552
171381498,5220970,578,548
171393294,5232766,568,542
171405090,5244562,570,543
171416886,5256358,563,546
171428608,5268080,566,542
171440312,5279784,565,541
171452015,5291487,565,536
171463793,5303265,571,557
171475515,5314987,570,545
171487311,5326783,573,554
171499107,5338579,571,549
171510848,5350320,560,555
171522718,5362190,571,553
171534458,5373930,574,548
171546254,5385726,564,547
171558069,5397541,565,537
171569791,5409263,562,529
171581587,5421059,558,547
171593365,5432837,570,541
171605105,5444577,561,541
171616901,5456373,557,556
171628623,5468095,562,541
171640327,5479799,571,543
171652067,5491539,572,560
171663882,5503354,568,552
171675604,5515076,569,552
171687400,5526872,569,556
171699104,5538576,577,547
171710807,5550279,572,541
171722566,5562038,570,551
171734270,5573742,580,548
171745992,5585464,568,538
171757714,5597186,566,544
171769547,5609019,573,535
171781325,5620797,565,547
171793084,5632556,566,547
171804880,5644352,563,544
171816639,5656111,569,546
171828416,5667888,565,548
171840212,5679684,576,554
171851953,5691425,567,560
171863749,5703221,575,549
171875545,5715017,576,549
171887360,5726832,576,554
171899100,5738572,574,555
171910841,5750313,572,545
171922693,5762165,566,548
171934489,5773961,566,539
171946192,5785664,577,540
171958007,5797479,573,541
171969859,5809331,570,545
171981581,5821053,570,542
171993358,5832830,571,546
172005099,5844571,558,543
172016821,5856293,566,548
172028561,5868033,568,543
172040283,5879755,563,545
172052042,5891514,571,551
172063820,5903292,569,551
172075579,5915051,564,548
172087283,5926755,565,540
172099079,5938551,575,534
172110875,5950347,564,553
172122634,5962106,568,545
172134356,5973828,578,545
172146115,5985587,569,546
172157930,5997402,572,533
172169633,6009105,559,537
172181374,6020846,573,551
172193151,6032623,575,545
172204984,6044456,567,549
172216706,6056178,570,557
172228428,6067900,575,549
172240206,6079678,573,549
172251891,6091363,568,544
172263650,6103122,578,553
172275446,6114918,573,549
172287224,6126696,576,549
172299020,6138492,574,551
172310816,6150288,568,541
172322575,6162047,574,554
172334316,6173788,571,543
172346149,6185621,576,530
172357926,6197398,564,534
172369741,6209213,555,533
172381574,6221046,570,549
172393352,6232824,565,537
172405111,6244583,560,543
172416851,6256323,554,546
172428555,6268027,565,547
172440351,6279823,560,540
172452073,6291545,569,545
172463943,6303415,572,545
172475702,6315174,562,544
172487480,6326952,558,549
172499276,6338748,564,553
172510998,6350470,571,562
172522720,6362192,561,545
172534571,6374043,579,543
172546275,6385747,577,531
172558090,6397562,569,542
172569904,6409376,566,542
172581663,6421135,562,552
172593441,6432913,571,546
172605200,6444672,571,552
172616996,6456468,575,547
172628792,6468264,574,547
172640570,6480042,577,542
172652292,6491764,567,553
172664069,6503541,569,544
172675828,6515300,574,546
172687532,6527004,577,547
172699273,6538745,571,556
172711069,6550541,573,545
172722846,6562318,567,548
172734605,6574077,572,542
172746327,6585799,571,545
172758086,6597558,557,543
172769771,6609243,569,539
172781567,6621039,571,544
172793401,6632873,567,537
172805178,6644650,573,557
172816900,6656372,570,546
172828604,6668076,571,539
172840344,6679816,563,549
172852103,6691575,570,533
172863881,6703353,569,533
172875714,6715186,563,550
172887473,6726945,567,545
172899214,6738686,572,541
172911102,6750574,561,539
172922824,6762296,563,536
172934621,6774093,569,555
172946324,6785796,577,542
172958083,6797555,564,545
172969824,6809296,566,539
172981564,6821036,571,546
172993323,6832795,567,550
173005082,6844554,573,550
173016804,6856276,571,549
173028545,6868017,572,556
173040267,6879739,572,553
173052045,6891517,569,555
173063767,6903239,576,543
173075507,6914979,575,555
173087266,6926738,573,546
173099007,6938479,565,545
173110784,6950256,559,550
173122599,6962071,570,543
173134451,6973923,569,539
173146173,6985645,560,527
173157987,6997459,567,559
173169746,7009218,564,549
173181468,7020940,568,539
173193283,7032755,569,544
173205098,7044570,564,546
173216857,7056329,564,553
173228597,7068069,559,547
173240356,7079828,563,537
173252060,7091532,571,545
173263763,7103235,566,556
173275541,7115013,570,547
173287337,7126809,570,550
173299152,7138624,567,547
173310874,7150346,574,550
173322670,7162142,572,535
173334410,7173882,570,531
173346095,7185567,566,546
173357799,7197271,567,543
173369539,7209011,574,539
173381261,7220733,564,545
173392983,7232455,574,544
173404761,7244233,569,553
173416483,7255955,575,546
173428224,7267696,573,548
173439964,7279436,570,542
173451760,7291232,574,535
173463538,7303010,567,555
173475315,7314787,570,550
173487037,7326509,566,547
173498815,7338287,573,552
173510556,7350028,570,556
173522296,7361768,565,542
173534037,7373509,566,546
173545796,7385268,570,553
173557555,7397027,573,548
173569369,7408841,565,540
173581073,7420545,560,546
173592813,7432285,573,535
173604554,7444026,567,544
173616332,7455804,568,541
173628035,7467507,563,544
173639757,7479229,574,536
173651516,7490988,569,548
173663368,7502840,572,556
173675201,7514673,566,537
173687016,7526488,567,544
173698812,7538284,561,542
173710589,7550061,565,552
173722311,7561783,569,540
173734052,7573524,572,544
173745885,7585357,570,545
173757774,7597246,575,548
173769496,7608968,569,544
173781236,7620708,579,544
173792958,7632430,579,550
173804754,7644226,573,548
173816495,7655967,569,559
173828180,7667652,569,545
173839976,7679448,572,545
173851791,7691263,569,548
173863568,7703040,579,550
173875309,7714781,581,551
173887012,7726484,560,550
173898864,7738336,569,562
173910716,7750188,572,549
173922493,7761965,564,540
173934308,7773780,568,550
173946067,7785539,573,548
173957752,7797224,564,541
173975955,7815427,564,531
173987900,7827372,563,538
173999696,7839168,565,544
174011473,7850945,572,540
174023251,7862723,566,539
174035065,7874537,569,547
174046769,7886241,561,547
174058547,7898019,570,548
174070269,7909741,561,538
174081991,7921463,573,553
174093805,7933277,575,550
174105657,7945129,571,543
174117416,7956888,571,547
174129157,7968629,569,541
174140916,7980388,565,545
174152712,7992184,562,537
174164508,8003980,563,538
174176322,8015794,569,542
174188137,8027609,574,547
174199952,8039424,573,551
174211766,8051238,572,550
174223562,8063034,576,561
174235284,8074756,577,564
174247043,8086515,567,560
174258784,8098256,569,547
174270599,8110071,567,561
174282321,8121793,571,543
174294117,8133589,571,543
174306005,8145477,566,543
174317746,8157218,554,544
174329579,8169051,574,543
174341301,8180773,566,532
174353079,8192551,575,543
174364856,8204328,558,543
174376560,8216032,563,539
174388356,8227828,559,538
174400152,8239624,563,553
174411911,8251383,562,552
174423707,8263179,564,546
174435485,8274957,563,552
174447281,8286753,565,555
174459077,8298549,575,559
174470818,8310290,572,542
174482595,8322067,573,545
174494317,8333789,572,546
174506058,8345530,557,548
174517780,8357252,571,549
174529557,8369029,564,545
174541353,8380825,566,556
174553131,8392603,565,543
174564909,8404381,571,535
174576612,8416084,569,548
174588464,8427936,575,544
174600297,8439769,570,547
174612019,8451491,569,543
174623741,8463213,572,557
174635519,8474991,576,558
174647241,8486713,566,542
174658981,8498453,571,548
174670722,8510194,573,549
174682499,8521971,566,538
174694258,8533730,573,546
174706073,8545545,564,533
174717925,8557397,563,538
174729684,8569156,558,544
174741406,8580878,565,548
174753183,8592655,574,551
174764905,8604377,565,544
174776646,8616118,560,540
174788424,8627896,573,550
174800164,8639636,571,536
174811886,8651358,569,542
174823664,8663136,571,535
174835404,8674876,570,551
174847145,8686617,560,554
174858941,8698413,565,546
174870737,8710209,572,540
174882515,8721987,565,545
174894385,8733857,566,550
174906218,8745690,570,547
174917977,8757449,565,545
174929699,8769171,563,558
174941495,8780967,565,545
174953236,8792708,566,536
174965050,8804522,565,550
174976828,8816300,565,533
174988642,8828114,562,541
175000402,8839874,567,556
175012124,8851596,567,554
175023901,8863373,558,545
175035642,8875114,585,554
175047401,8886873,567,550
175059215,8898687,578,551
175071049,8910521,568,544
175082863,8922335,573,554
175094585,8934057,575,551
175106307,8945779,574,551
175118029,8957501,561,544
175129770,8969242,572,549
175141510,8980982,566,544
175153214,8992686,562,541
175165010,9004482,562,544
175176750,9016222,566,544
175188491,9027963,567,536
175200213,9039685,563,541
175211935,9051407,560,544
175223713,9063185,567,537
175235453,9074925,570,541
175247231,9086703,573,543
175259064,9098536,567,547
175270786,9110258,568,549
175282508,9121980,573,557
175294230,9133702,575,555
175305971,9145443,570,557
175317711,9157183,571,550
175329470,9168942,570,546
175341192,9180664,580,549
175352970,9192442,575,535
175364692,9204164,571,543
175376414,9215886,565,547
175388154,9227626,554,540
175399876,9239348,571,543
175411673,9251145,564,551
175423432,9262904,567,559
175435246,9274718,570,547
175447061,9286533,574,546
175458801,9298273,565,545
175470561,9310033,573,546
175482338,9321810,572,548
175494134,9333606,563,557
175505893,9345365,573,563
175517634,9357106,573,546
175529337,9368809,561,548
175541078,9380550,561,558
175552874,9392346,574,550
175564633,9404105,569,539
175576355,9415827,571,545
175588077,9427549,564,534
175599799,9439271,564,532
175611614,9451086,565,539
175623428,9462900,561,540
175635169,9474641,570,534
175646891,9486363,565,541
175658632,9498104,570,551
175670354,9509826,570,555
175682094,9521566,573,546
175693909,9533381,561,552
175705649,9545121,571,554
175717390,9556862,569,534
175729112,9568584,582,542
175740889,9580361,565,542
175752648,9592120,578,543
175764408,9603880,564,547
175776111,9615583,565,539
175787833,9627305,564,533
175799592,9639064,562,541
175811314,9650786,568,542
175823055,9662527,568,546
175834832,9674304,576,536
175846647,9686119,562,550
175858387,9697859,576,555
175870184,9709656,575,543
175881924,9721396,568,549
175893609,9733081,565,549
175905387,9744859,572,550
175917090,9756562,566,541
175928794,9768266,561,545
175940590,9780062,569,546
175952293,9791765,568,539
175964015,9803487,563,535
175975737,9815209,567,548
175987441,9826913,573,527
175999163,9838635,569,542
176010866,9850338,564,540
176022589,9862061,568,542
176034292,9873764,567,541
176046088,9885560,566,551
176057810,9897282,571,547
176069514,9908986,560,553
176081236,9920708,576,549
176092958,9932430,566,562
176104754,9944226,567,550
176116476,9955948,569,547
176128179,9967651,571,547
176139920,9979392,569,544
176151716,9991188,573,546
176163438,10002910,570,543
176175160,10014632,571,542
176186845,10026317,571,541
176198549,10038021,569,534
176210289,10049761,566,546
176222011,10061483,577,556
176233715,10073187,575,535
176245437,10084909,561,554
176257177,10096649,578,556
176268955,10108427,571,547
176280695,10120167,567,547
176292529,10132001,571,542
176304362,10143834,565,561
176316139,10155611,564,542
176327880,10167352,561,555
176339657,10179129,565,542
176351472,10190944,571,540
176363250,10202722,575,540
176375101,10214573,564,542
176386842,10226314,577,547
176398638,10238110,556,538
176410397,10249869,563,537
176422156,10261628,565,528
176433952,10273424,559,529
176445693,10285165,559,546
176457433,10296905,564,545
176469229,10308701,565,551
176480951,10320423,575,544
176492729,10332201,571,552
176504507,10343979,572,536
176516266,10355738,571,549
176528099,10367571,578,548
176539839,10379311,579,548
176551654,10391126,578,547
176563413,10402885,566,548
176575154,10414626,567,553
176586894,10426366,569,546
176598672,10438144,560,551
176610394,10449866,570,543
176622153,10461625,572,555
176633838,10473310,574,547
176645689,10485161,566,546
176657504,10496976,569,549
176669245,10508717,572,554
176681004,10520476,577,553
176692744,10532216,574,546
176704466,10543938,570,546
176716207,10555679,564,545
176727929,10567401,568,542
176739688,10579160,571,542
176751410,10590882,574,545
176763188,10602660,556,535
176774947,10614419,562,534
176786669,10626141,562,535
176798391,10637863,568,542
176810131,10649603,566,533
176821909,10661381,555,532
176833649,10673121,563,539
176845390,10684862,568,540
176857112,10696584,567,552
176868927,10708399,561,548
176880723,10720195,556,547
176892445,10731917,563,557
176904167,10743639,569,549
176915926,10755398,564,548
176927666,10767138,570,539
176939407,10778879,569,539
176951147,10790619,563,537
176962851,10802323,568,543
176974610,10814082,567,548
176986369,10825841,564,547
176998091,10837563,571,547
177009813,10849285,570,542
177021517,10860989,576,546
177033294,10872766,562,552
177045053,10884525,569,543
177056775,10896247,575,550
177068516,10907988,563,546
177080275,10919747,578,546
177091997,10931469,572,544
177103756,10943228,568,549
177115478,10954950,571,545
177127274,10966746,564,536
177139070,10978542,575,543
177150792,10990264,573,551
177162588,11002060,561,554
177174384,11013856,568,543
177186107,11025579,566,530
177197829,11037301,566,547
177209588,11049060,568,541
177221310,11060782,564,534
177233032,11072504,571,537
177244809,11084281,565,544
177256550,11096022,571,539
177268309,11107781,568,541
177280086,11119558,574,556
177291883,11131355,576,560
177303623,11143095,575,557
177315419,11154891,565,560
177327160,11166632,565,554
177338882,11178354,566,547
177350585,11190057,571,550
177362400,11201872,570,544
177374159,11213631,566,556
177385937,11225409,568,547
177397751,11237223,568,536
177409473,11248945,570,558
177421195,11260667,574,554
177432954,11272426,565,543
177444713,11284185,564,551
177456510,11295982,564,544
177468306,11307778,570,553
177480028,11319500,580,544
177491787,11331259,571,548
177503509,11342981,575,546
177515249,11354721,575,557
177526990,11366462,568,545
177538730,11378202,556,554
177550452,11389924,568,546
177562193,11401665,562,545
177573952,11413424,570,549
177585785,11425257,563,545
177597600,11437072,566,541
177609359,11448831,572,550
177621099,11460571,564,539
177632803,11472275,560,549
177644618,11484090,570,553
177656340,11495812,562,546
177668043,11507515,558,547
177679784,11519256,575,545
177691506,11530978,571,550
177703228,11542700,574,541
177714968,11554440,571,547
177726690,11566162,577,553
177738412,11577884,570,548
177750208,11589680,586,559
177761967,11601439,572,541
177773708,11613180,571,542
177785412,11624884,568,550
177797226,11636698,558,538
177809078,11648550,570,551
177820948,11660420,567,552
177832726,11672198,581,555
177844448,11683920,570,548
177856207,11695679,574,548
177867966,11707438,575,553
177879743,11719215,569,549
177891484,11730956,579,543
177903206,11742678,570,544
177914928,11754400,568,540
177926650,11766122,562,542
177938372,11777844,563,548
177950150,11789622,566,542
177966723,11806195,563,545
177979001,11818473,561,535
177990964,11830436,562,531
178002741,11842213,559,545
178014611,11854083,566,544
178026445,11865917,561,557
178038222,11877694,569,539
178050018,11889490,564,549
178061833,11901305,576,546
178073629,11913101,569,560
178085444,11924916,573,542
178097240,11936712,577,547
178109054,11948526,563,547
178120869,11960341,579,540
178132665,11972137,572,544
178144443,11983915,574,547
178156257,11995729,561,547
178168053,12007525,568,558
178179831,12019303,563,553
178191627,12031099,551,542
178203479,12042951,556,542
178215275,12054747,573,547
178227071,12066543,568,555
178238867,12078339,574,541
178250663,12090135,573,552
178262441,12101913,582,548
178274255,12113727,576,537
178286051,12125523,564,543
178297866,12137338,571,540
178309699,12149171,573,531
178321495,12160967,571,546
178333273,12172745,568,543
178345069,12184541,559,541
178356902,12196374,571,556
178368772,12208244,565,549
178380568,12220040,561,542
178392328,12231800,564,533
178404198,12243670,562,538
178415994,12255466,567,536
178427901,12267373,566,533
178439660,12279132,567,543
178451419,12290891,569,564
178463197,12302669,573,550
178474956,12314428,570,551
178486715,12326187,567,543
178498511,12337983,567,542
178510252,12349724,572,542
178522066,12361538,578,536
178533899,12373371,566,538
178545658,12385130,558,543
178557454,12396926,561,543
178569232,12408704,568,548
178581028,12420500,569,548
178592880,12432352,566,547
178604639,12444111,566,542
178616491,12455963,577,554
178628305,12467777,575,550
178640083,12479555,564,542
178651879,12491351,573,550
178663675,12503147,559,550
178675453,12514925,565,557
178687230,12526702,571,547
178699100,12538572,578,544
178710952,12550424,570,554
178722748,12562220,568,555
178734618,12574090,566,559
178746488,12585960,561,536
178758322,12597794,563,537
178770173,12609645,568,538
178781969,12621441,565,541
178793747,12633219,565,545
178805543,12645015,563,561
178817339,12656811,562,539
178829172,12668644,564,544
178840950,12680422,564,537
178852746,12692218,571,545
178864616,12704088,576,552
178876412,12715884,568,547
178888208,12727680,568,542
178900041,12739513,566,556
178911838,12751310,562,552
178923615,12763087,572,539
178935393,12774865,563,556
178947170,12786642,569,549
178958966,12798438,569,542
178970818,12810290,563,545
178982614,12822086,560,529
178994466,12833938,568,534
179006280,12845752,569,543
179018021,12857493,575,551
179029817,12869289,571,542
179041632,12881104,570,548
179053483,12892955,574,550
179065261,12904733,570,558
179077039,12916511,569,551
179088853,12928325,572,553
179100631,12940103,577,546
179112390,12951862,571,547
179124167,12963639,563,552
179135908,12975380,565,540
179147704,12987176,564,558
179159593,12999065,573,537
179171370,13010842,555,534
179183166,13022638,570,548
179194926,13034398,567,540
179206722,13046194,564,544
179218518,13057990,560,534
179230425,13069897,563,548
179242203,13081675,573,547
179253980,13093452,569,553
179265758,13105230,566,545
179277517,13116989,566,543
179289424,13128896,567,542
179301294,13140766,574,540
179313164,13152636,570,550
179325016,13164488,567,537
179336886,13176358,570,546
179348756,13188228,557,548
179360571,13200043,565,551
179372404,13211876,566,546
179384274,13223746,556,554
179396089,13235561,569,543
179407885,13247357,574,543
179419700,13259172,573,552
179431533,13271005,574,543
179443329,13282801,565,551
179455162,13294634,564,555
179466995,13306467,565,557
179478791,13318263,560,546
179490587,13330059,566,551
179502513,13341985,559,552
179514383,13353855,565,537
179526179,13365651,563,534
179537975,13377447,563,546
179549772,13389244,566,537
179561586,13401058,575,547
179573438,13412910,566,540
179585252,13424724,567,555
179597086,13436558,564,545
179608882,13448354,562,540
179620659,13460131,566,540
179632492,13471964,567,543
179644400,13483872,561,556
179656233,13495705,568,545
179668084,13507556,565,542
179679881,13519353,568,552
179691714,13531186,568,540
179703584,13543056,570,543
179715398,13554870,575,548
179727250,13566722,563,546
179739065,13578537,562,544
179750953,13590425,560,547
179762787,13602259,570,539
179774583,13614055,576,542
179786360,13625832,572,552
179798193,13637665,567,553
179810027,13649499,563,547
179821823,13661295,564,558
179833619,13673091,562,558
179845433,13684905,573,540
179857285,13696757,579,534
179869081,13708553,573,553
179880988,13720460,575,543
179892766,13732238,574,550
179904562,13744034,573,540
179916395,13755867,576,555
179928210,13767682,563,544
179939969,13779441,573,546
